Player ID,Turn Number,Coins,Total Cards,Total Landmarks,Dice Roll,Action,Purchase,Income
2,28,0,17,2,6,purchase,images/24.png,0
1,4,0,4,0,6,Rolled Dice,N/A,0
1,4,0,4,0,N/A,Player 1 Turn End,N/A,0
2,29,3,17,2,7,Rolled Dice,N/A,6
2,29,2,18,2,7,purchase,images/9.png,0
1,4,0,4,0,2,Rolled Dice,N/A,8
1,4,0,4,0,N/A,Player 1 Turn End,N/A,0
2,30,10,18,2,6,Rolled Dice,N/A,NaN
2,30,6,19,2,6,purchase,images/15.png,0
1,4,0,4,0,2,Rolled Dice,N/A,8
1,4,0,4,0,N/A,Player 1 Turn End,N/A,0
2,31,26,19,2,2,Rolled Dice,N/A,24
2,31,14,19,3,N/A,purchase,images/21.png,0
2,31,14,19,3,2,skip,Bought Landmark: Radio Tower,0
2,32,14,19,3,N/A,WIN,Won by 3 Landmarks,0
1,1,1,1,0,N/A,purchase,images/18.png,0
1,1,1,1,0,N/A,Player 1 Turn End,N/A,0
2,1,5,0,0,N/A,Buying Only Turn,N/A,0
2,1,2,1,0,N/A,purchase,images/20.png,0
1,2,0,2,0,N/A,purchase,images/5.png,0
1,2,0,2,0,N/A,Player 1 Turn End,N/A,0
2,2,2,1,0,N/A,Buying Only Turn,N/A,0
2,2,0,2,0,N/A,purchase,images/8.png,0
1,1,3,1,0,N/A,purchase,images/8.png,0
1,1,3,1,0,N/A,Player 1 Turn End,N/A,0
2,1,5,0,0,N/A,Buying Only Turn,N/A,0
2,1,4,1,0,N/A,purchase,images/9.png,0
1,2,2,2,0,N/A,purchase,images/2.png,0
1,2,2,2,0,N/A,Player 1 Turn End,N/A,0
2,2,4,1,0,N/A,Buying Only Turn,N/A,0
2,2,1,2,0,N/A,purchase,images/19.png,0
1,3,0,3,0,N/A,purchase,images/4.png,0
1,3,0,3,0,N/A,Player 1 Turn End,N/A,0
2,3,1,2,0,N/A,Buying Only Turn,N/A,0
2,3,0,3,0,N/A,purchase,images/14.png,0
1,4,0,3,0,3,Rolled Dice,N/A,0
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,4,0,3,0,9,Rolled Dice,N/A,0
2,4,0,3,0,9,skip,N/A,0
2,5,0,3,0,5,Rolled Dice,N/A,0
2,5,0,3,0,5,skip,N/A,0
2,6,0,3,0,3,Rolled Dice,N/A,0
2,6,0,3,0,3,skip,N/A,0
2,7,0,3,0,4,Rolled Dice,N/A,2
2,7,0,3,0,4,skip,N/A,0
2,8,0,3,0,6,Rolled Dice,N/A,NaN
2,8,0,3,0,6,skip,N/A,0
2,9,0,3,0,1,Rolled Dice,N/A,0
2,9,0,3,0,1,skip,N/A,0
2,10,0,3,0,5,Rolled Dice,N/A,0
2,10,0,3,0,5,skip,N/A,0
2,11,0,3,0,4,Rolled Dice,N/A,2
2,11,0,3,0,4,skip,N/A,0
2,12,0,3,0,11,Rolled Dice,N/A,0
2,12,0,3,0,11,skip,N/A,0
2,13,0,3,0,9,Rolled Dice,N/A,0
2,13,0,3,0,9,skip,N/A,0
2,14,0,3,0,6,Rolled Dice,N/A,NaN
2,14,0,3,0,6,skip,N/A,0
2,15,0,3,0,6,Rolled Dice,N/A,NaN
2,15,0,3,0,6,skip,N/A,0
2,16,0,3,0,5,Rolled Dice,N/A,0
2,16,0,3,0,5,skip,N/A,0
2,17,0,3,0,2,Rolled Dice,N/A,2
2,17,0,3,0,2,skip,N/A,0
2,18,0,3,0,6,Rolled Dice,N/A,NaN
2,18,0,3,0,6,skip,N/A,0
2,19,3,3,0,7,Rolled Dice,N/A,3
2,19,0,4,0,7,purchase,images/17.png,0
1,4,3,3,0,9,Rolled Dice,N/A,0
1,4,0,4,0,N/A,purchase,images/10.png,0
1,4,0,4,0,N/A,Player 1 Turn End,N/A,0
2,20,0,4,0,5,Rolled Dice,N/A,0
2,20,0,4,0,5,skip,N/A,0
1,4,0,4,0,3,Rolled Dice,N/A,0
1,4,0,4,0,N/A,Player 1 Turn End,N/A,0
2,21,0,4,0,3,Rolled Dice,N/A,0
2,21,0,4,0,3,skip,N/A,0
2,22,0,4,0,6,Rolled Dice,N/A,NaN
2,22,0,4,0,6,skip,N/A,0
2,23,0,4,0,3,Rolled Dice,N/A,0
2,23,0,4,0,3,skip,N/A,0
2,24,0,4,0,6,Rolled Dice,N/A,NaN
2,24,0,4,0,6,skip,N/A,0
2,25,0,4,0,5,Rolled Dice,N/A,0
2,25,0,4,0,5,skip,N/A,0
2,26,3,4,0,10,Rolled Dice,N/A,6
2,26,2,5,0,10,purchase,images/3.png,0
1,4,0,4,0,1,Rolled Dice,N/A,0
1,4,0,4,0,N/A,Player 1 Turn End,N/A,0
2,27,2,5,0,4,Rolled Dice,N/A,2
2,27,1,6,0,4,purchase,images/7.png,0
1,4,2,4,0,6,Rolled Dice,N/A,0
1,4,1,5,0,N/A,purchase,images/2.png,0
1,4,1,5,0,N/A,Player 1 Turn End,N/A,0
2,28,3,6,0,3,Rolled Dice,N/A,4
2,28,1,7,0,3,purchase,images/11.png,0
1,4,1,5,0,N/A,Player 1 Turn End,N/A,0
2,29,1,7,0,5,Rolled Dice,N/A,0
2,29,0,8,0,5,purchase,images/12.png,0
1,4,1,5,0,8,Rolled Dice,N/A,0
1,4,0,5,0,N/A,Player 1 Turn End,N/A,0
2,30,1,8,0,9,Rolled Dice,N/A,0
2,30,0,9,0,9,purchase,images/3.png,0
1,4,0,5,0,6,Rolled Dice,N/A,0
1,4,0,5,0,N/A,Player 1 Turn End,N/A,0
2,31,3,9,0,7,Rolled Dice,N/A,6
2,31,1,10,0,7,purchase,images/4.png,0
1,4,0,5,0,6,Rolled Dice,N/A,0
1,4,0,5,0,N/A,Player 1 Turn End,N/A,0
2,32,1,10,0,1,Rolled Dice,N/A,0
2,32,0,11,0,1,purchase,images/2.png,0
1,4,0,5,0,10,Rolled Dice,N/A,3
1,4,0,5,0,N/A,Player 1 Turn End,N/A,0
2,33,5,11,0,4,Rolled Dice,N/A,6
2,33,3,12,0,4,purchase,images/4.png,0
1,4,2,5,0,8,Rolled Dice,N/A,0
1,4,0,5,0,N/A,Player 1 Turn End,N/A,0
2,34,5,12,0,5,Rolled Dice,N/A,0
2,34,4,13,0,5,purchase,images/7.png,0
1,4,0,5,0,9,Rolled Dice,N/A,0
1,4,0,5,0,N/A,Player 1 Turn End,N/A,0
2,35,10,13,0,6,Rolled Dice,N/A,NaN
2,35,8,14,0,6,purchase,images/13.png,0
1,4,0,5,0,11,Rolled Dice,N/A,0
1,4,0,5,0,N/A,Player 1 Turn End,N/A,0
2,36,14,14,0,2,Rolled Dice,N/A,16
2,36,2,14,1,N/A,purchase,images/25.png,0
2,36,2,14,1,2,skip,Bought Landmark: Amusement Park,0
2,37,8,14,1,2,Rolled Dice,N/A,16
2,37,6,15,1,2,purchase,images/16.png,0
1,4,8,5,0,6,Rolled Dice,N/A,0
1,4,7,6,0,N/A,purchase,images/14.png,0
1,4,7,6,0,N/A,Player 1 Turn End,N/A,0
2,38,10,15,1,4,Rolled Dice,N/A,10
2,38,9,16,1,4,purchase,images/12.png,0
1,4,9,6,0,N/A,Player 1 Turn End,N/A,0
2,39,9,16,1,8,Rolled Dice,N/A,0
2,39,5,17,1,8,purchase,images/18.png,0
1,4,9,6,0,3,Rolled Dice,N/A,0
1,4,3,7,0,N/A,purchase,images/11.png,0
1,4,3,7,0,N/A,Player 1 Turn End,N/A,0
2,40,22,17,1,10,Rolled Dice,N/A,NaN
2,40,10,17,2,N/A,purchase,images/21.png,0
2,40,10,17,2,10,skip,Bought Landmark: Radio Tower,0
1,4,6,7,0,6,Rolled Dice,N/A,0
1,4,5,8,0,N/A,purchase,images/3.png,0
1,4,5,8,0,N/A,Player 1 Turn End,N/A,0
2,41,10,17,2,1,Rolled Dice,N/A,0
2,41,10,17,2,1,purchase,images/23.png,0
1,4,9,8,0,2,Rolled Dice,N/A,10
1,4,8,9,0,N/A,purchase,images/1.png,0
1,4,8,9,0,N/A,Player 1 Turn End,N/A,0
2,42,16,17,2,4,Rolled Dice,N/A,10
2,42,16,17,2,4,purchase,images/22.png,0
1,4,10,9,0,N/A,Player 1 Turn End,N/A,0
2,43,20,17,2,4,Rolled Dice,N/A,10
2,43,18,18,2,4,purchase,images/13.png,0
1,4,12,9,0,3,Rolled Dice,N/A,0
1,4,7,10,0,N/A,purchase,images/5.png,0
1,4,7,10,0,N/A,Player 1 Turn End,N/A,0
2,44,28,18,2,6,Rolled Dice,N/A,NaN
2,44,26,19,2,6,purchase,images/8.png,0
1,4,7,10,0,N/A,Player 1 Turn End,N/A,0
2,45,30,19,2,4,Rolled Dice,N/A,10
2,45,8,19,3,N/A,purchase,images/26.png,0
2,45,8,19,3,N/A,WIN,Won by purchasing Museum,0
1,1,5,0,0,N/A,Player 1 Turn End,N/A,0
2,1,5,0,0,N/A,Buying Only Turn,N/A,0
2,1,2,1,0,N/A,purchase,images/20.png,0
2,2,2,1,0,4,purchase,images/26.png,0
1,2,2,1,0,N/A,purchase,images/17.png,0
1,2,2,1,0,N/A,Player 1 Turn End,N/A,0
2,3,2,1,0,N/A,Buying Only Turn,N/A,0
2,3,1,2,0,N/A,purchase,images/14.png,0
1,3,1,2,0,N/A,purchase,images/5.png,0
1,3,1,2,0,N/A,Player 1 Turn End,N/A,0
2,4,1,2,0,2,Rolled Dice,N/A,0
2,4,0,3,0,2,purchase,images/3.png,0
1,4,1,2,0,8,Rolled Dice,N/A,0
1,4,0,3,0,N/A,purchase,images/3.png,0
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,5,0,3,0,7,Rolled Dice,N/A,0
2,5,0,3,0,7,skip,N/A,0
1,4,0,3,0,6,Rolled Dice,N/A,0
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,6,0,3,0,2,Rolled Dice,N/A,0
2,6,0,3,0,2,skip,N/A,0
2,7,0,3,0,6,Rolled Dice,N/A,0
2,7,0,3,0,6,skip,N/A,0
2,8,0,3,0,11,Rolled Dice,N/A,0
2,8,0,3,0,11,skip,N/A,0
2,9,0,3,0,8,Rolled Dice,N/A,0
2,9,0,3,0,8,skip,N/A,0
2,10,0,3,0,6,Rolled Dice,N/A,0
2,10,0,3,0,6,skip,N/A,0
2,11,0,3,0,7,Rolled Dice,N/A,0
2,11,0,3,0,7,skip,N/A,0
2,12,0,3,0,2,Rolled Dice,N/A,0
2,12,0,3,0,2,skip,N/A,0
2,13,0,3,0,11,Rolled Dice,N/A,0
2,13,0,3,0,11,skip,N/A,0
2,14,0,3,0,2,Rolled Dice,N/A,0
2,14,0,3,0,2,skip,N/A,0
2,15,0,3,0,5,Rolled Dice,N/A,0
2,15,0,3,0,5,skip,N/A,0
2,16,0,3,0,7,Rolled Dice,N/A,0
2,16,0,3,0,7,skip,N/A,0
2,17,3,3,0,10,Rolled Dice,N/A,6
2,17,0,4,0,10,purchase,images/10.png,0
1,4,3,3,0,4,Rolled Dice,N/A,6
1,4,1,4,0,N/A,purchase,images/13.png,0
1,4,1,4,0,N/A,Player 1 Turn End,N/A,0
2,18,0,4,0,4,Rolled Dice,N/A,0
2,18,0,4,0,4,skip,N/A,0
1,4,1,4,0,5,Rolled Dice,N/A,0
1,4,0,5,0,N/A,purchase,images/5.png,0
1,4,0,5,0,N/A,Player 1 Turn End,N/A,0
2,19,0,4,0,2,Rolled Dice,N/A,0
2,19,0,4,0,2,skip,N/A,0
1,4,0,5,0,5,Rolled Dice,N/A,0
1,4,0,5,0,N/A,Player 1 Turn End,N/A,0
2,20,0,4,0,1,Rolled Dice,N/A,0
2,20,0,4,0,1,skip,N/A,0
2,21,0,4,0,1,Rolled Dice,N/A,0
2,21,0,4,0,1,skip,N/A,0
2,22,0,4,0,8,Rolled Dice,N/A,0
2,22,0,4,0,8,skip,N/A,0
2,23,0,4,0,1,Rolled Dice,N/A,0
2,23,0,4,0,1,skip,N/A,0
2,24,0,4,0,2,Rolled Dice,N/A,0
2,24,0,4,0,2,skip,N/A,0
2,25,0,4,0,6,Rolled Dice,N/A,0
2,25,0,4,0,6,skip,N/A,0
2,26,0,4,0,5,Rolled Dice,N/A,0
2,26,0,4,0,5,skip,N/A,0
2,27,0,4,0,8,Rolled Dice,N/A,0
2,27,0,4,0,8,skip,N/A,0
2,28,3,4,0,9,Rolled Dice,N/A,NaN
2,28,2,5,0,9,purchase,images/3.png,0
1,4,0,5,0,6,Rolled Dice,N/A,0
1,4,0,5,0,N/A,Player 1 Turn End,N/A,0
2,29,2,5,0,4,Rolled Dice,N/A,0
2,29,1,6,0,4,purchase,images/2.png,0
1,4,0,5,0,1,Rolled Dice,N/A,0
1,4,0,5,0,N/A,Player 1 Turn End,N/A,0
2,30,1,6,0,4,Rolled Dice,N/A,0
2,30,0,7,0,4,purchase,images/5.png,0
1,4,0,5,0,5,Rolled Dice,N/A,0
1,4,0,5,0,N/A,Player 1 Turn End,N/A,0
2,31,6,7,0,9,Rolled Dice,N/A,NaN
2,31,5,8,0,9,purchase,images/7.png,0
1,4,0,5,0,2,Rolled Dice,N/A,2
1,4,0,5,0,N/A,Player 1 Turn End,N/A,0
2,32,9,8,0,3,Rolled Dice,N/A,4
2,32,6,9,0,3,purchase,images/20.png,0
1,4,0,5,0,2,Rolled Dice,N/A,2
1,4,0,5,0,N/A,Player 1 Turn End,N/A,0
2,33,10,9,0,3,Rolled Dice,N/A,4
2,33,9,10,0,3,purchase,images/2.png,0
1,4,6,5,0,4,Rolled Dice,N/A,12
1,4,4,6,0,N/A,purchase,images/16.png,0
1,4,4,6,0,N/A,Player 1 Turn End,N/A,0
2,34,9,10,0,5,Rolled Dice,N/A,0
2,34,6,11,0,5,purchase,images/10.png,0
1,4,4,6,0,N/A,Player 1 Turn End,N/A,0
2,35,8,11,0,3,Rolled Dice,N/A,4
2,35,4,12,0,3,purchase,images/18.png,0
1,4,4,6,0,1,Rolled Dice,N/A,0
1,4,1,7,0,N/A,purchase,images/10.png,0
1,4,1,7,0,N/A,Player 1 Turn End,N/A,0
2,36,4,12,0,6,Rolled Dice,N/A,0
2,36,2,13,0,6,purchase,images/11.png,0
1,4,1,7,0,N/A,Player 1 Turn End,N/A,0
2,37,8,13,0,2,Rolled Dice,N/A,12
2,37,5,14,0,2,purchase,images/6.png,0
1,4,1,7,0,1,Rolled Dice,N/A,0
1,4,0,8,0,N/A,purchase,images/14.png,0
1,4,0,8,0,N/A,Player 1 Turn End,N/A,0
2,38,7,14,0,5,Rolled Dice,N/A,4
2,38,5,15,0,5,purchase,images/13.png,0
1,4,0,8,0,N/A,Player 1 Turn End,N/A,0
2,39,8,15,0,7,Rolled Dice,N/A,6
2,39,7,16,0,7,purchase,images/3.png,0
1,4,0,8,0,1,Rolled Dice,N/A,0
1,4,0,8,0,N/A,Player 1 Turn End,N/A,0
2,40,25,16,0,9,Rolled Dice,N/A,NaN
2,40,13,16,1,N/A,purchase,images/21.png,0
2,40,13,16,1,9,skip,Bought Landmark: Radio Tower,0
2,41,13,16,1,11,Rolled Dice,N/A,0
2,41,1,16,2,N/A,purchase,images/25.png,0
2,41,1,16,2,11,skip,Bought Landmark: Amusement Park,0
2,42,4,16,2,7,Rolled Dice,N/A,6
2,42,3,17,2,7,purchase,images/1.png,0
1,4,0,8,0,2,Rolled Dice,N/A,5
1,4,0,8,0,N/A,Player 1 Turn End,N/A,0
2,43,15,17,2,2,Rolled Dice,N/A,14
2,43,15,17,2,2,purchase,images/26.png,0
1,4,0,8,0,5,Rolled Dice,N/A,2
1,4,0,8,0,N/A,Player 1 Turn End,N/A,0
2,44,18,17,2,1,Rolled Dice,N/A,2
2,44,16,18,2,1,purchase,images/4.png,0
1,4,0,8,0,3,Rolled Dice,N/A,0
1,4,0,8,0,N/A,Player 1 Turn End,N/A,0
2,45,19,18,2,10,Rolled Dice,N/A,9
2,45,15,19,2,10,purchase,images/15.png,0
1,4,10,8,0,8,Rolled Dice,N/A,7
1,4,8,9,0,N/A,purchase,images/8.png,0
1,4,8,9,0,N/A,Player 1 Turn End,N/A,0
2,46,10,19,2,5,Rolled Dice,N/A,4
2,46,8,20,2,5,purchase,images/16.png,0
1,4,8,9,0,N/A,Player 1 Turn End,N/A,0
2,47,15,20,2,2,Rolled Dice,N/A,14
2,47,15,20,2,2,purchase,images/22.png,0
1,4,8,9,0,12,Rolled Dice,N/A,6
1,4,6,10,0,N/A,purchase,images/11.png,0
1,4,6,10,0,N/A,Player 1 Turn End,N/A,0
2,48,22,20,2,1,Rolled Dice,N/A,2
2,48,0,20,3,N/A,purchase,images/23.png,0
2,48,0,20,3,N/A,WIN,Won by purchasing French Restaurant,0
1,1,5,0,0,N/A,Player 1 Turn End,N/A,0
2,1,5,0,0,N/A,Buying Only Turn,N/A,0
2,1,4,1,0,N/A,purchase,images/2.png,0
2,2,4,1,0,1,purchase,images/23.png,0
1,2,5,0,0,N/A,Player 1 Turn End,N/A,0
2,3,4,1,0,N/A,Buying Only Turn,N/A,0
2,3,3,2,0,N/A,purchase,images/12.png,0
1,3,3,1,0,N/A,purchase,images/4.png,0
1,3,3,1,0,N/A,Player 1 Turn End,N/A,0
2,4,3,2,0,3,Rolled Dice,N/A,0
2,4,0,3,0,3,purchase,images/19.png,0
1,4,3,1,0,7,Rolled Dice,N/A,0
1,4,2,2,0,N/A,purchase,images/14.png,0
1,4,2,2,0,N/A,Player 1 Turn End,N/A,0
2,5,0,3,0,8,Rolled Dice,N/A,0
2,5,0,3,0,8,skip,N/A,0
1,4,2,2,0,5,Rolled Dice,N/A,0
1,4,1,3,0,N/A,purchase,images/3.png,0
1,4,1,3,0,N/A,Player 1 Turn End,N/A,0
2,6,0,3,0,4,Rolled Dice,N/A,2
2,6,0,3,0,4,skip,N/A,0
1,4,3,3,0,3,Rolled Dice,N/A,0
1,4,0,4,0,N/A,purchase,images/10.png,0
1,4,0,4,0,N/A,Player 1 Turn End,N/A,0
2,7,0,3,0,7,Rolled Dice,N/A,0
2,7,0,3,0,7,skip,N/A,0
1,4,0,4,0,7,Rolled Dice,N/A,0
1,4,0,4,0,N/A,Player 1 Turn End,N/A,0
2,8,0,3,0,7,Rolled Dice,N/A,0
2,8,0,3,0,7,skip,N/A,0
2,9,0,3,0,8,Rolled Dice,N/A,0
2,9,0,3,0,8,skip,N/A,0
2,10,0,3,0,3,Rolled Dice,N/A,0
2,10,0,3,0,3,skip,N/A,0
2,11,0,3,0,11,Rolled Dice,N/A,0
2,11,0,3,0,11,skip,N/A,0
2,12,0,3,0,7,Rolled Dice,N/A,0
2,12,0,3,0,7,skip,N/A,0
2,13,0,3,0,9,Rolled Dice,N/A,0
2,13,0,3,0,9,skip,N/A,0
2,14,0,3,0,6,Rolled Dice,N/A,0
2,14,0,3,0,6,skip,N/A,0
2,15,0,3,0,5,Rolled Dice,N/A,0
2,15,0,3,0,5,skip,N/A,0
2,16,2,3,0,2,Rolled Dice,N/A,4
2,16,0,4,0,2,purchase,images/13.png,0
1,4,0,4,0,1,Rolled Dice,N/A,0
1,4,0,4,0,N/A,Player 1 Turn End,N/A,0
2,17,0,4,0,7,Rolled Dice,N/A,0
2,17,0,4,0,7,skip,N/A,0
2,18,0,4,0,3,Rolled Dice,N/A,0
2,18,0,4,0,3,skip,N/A,0
2,19,0,4,0,3,Rolled Dice,N/A,0
2,19,0,4,0,3,skip,N/A,0
2,20,0,4,0,6,Rolled Dice,N/A,0
2,20,0,4,0,6,skip,N/A,0
1,1,4,1,0,N/A,purchase,images/1.png,0
1,1,4,1,0,N/A,Player 1 Turn End,N/A,0
2,1,5,0,0,N/A,Buying Only Turn,N/A,0
2,1,3,1,0,N/A,purchase,images/8.png,0
1,2,1,2,0,N/A,purchase,images/17.png,0
1,2,1,2,0,N/A,Player 1 Turn End,N/A,0
2,2,3,1,0,N/A,Buying Only Turn,N/A,0
2,2,0,2,0,N/A,purchase,images/19.png,0
1,3,0,3,0,N/A,purchase,images/14.png,0
1,3,0,3,0,N/A,Player 1 Turn End,N/A,0
2,3,0,2,0,N/A,Buying Only Turn,N/A,0
2,3,0,2,0,N/A,skip,N/A,0
2,4,0,2,0,6,Rolled Dice,N/A,0
2,4,0,2,0,6,skip,N/A,0
2,5,0,2,0,3,Rolled Dice,N/A,0
2,5,0,2,0,3,skip,N/A,0
2,6,0,2,0,4,Rolled Dice,N/A,0
2,6,0,2,0,4,skip,N/A,0
2,7,0,2,0,11,Rolled Dice,N/A,0
2,7,0,2,0,11,skip,N/A,0
2,8,0,2,0,3,Rolled Dice,N/A,0
2,8,0,2,0,3,skip,N/A,0
2,9,0,2,0,5,Rolled Dice,N/A,0
2,9,0,2,0,5,skip,N/A,0
2,10,0,2,0,4,Rolled Dice,N/A,0
2,10,0,2,0,4,skip,N/A,0
2,11,0,2,0,1,Rolled Dice,N/A,1
2,11,0,2,0,1,skip,N/A,0
2,12,0,2,0,1,Rolled Dice,N/A,1
2,12,0,2,0,1,skip,N/A,0
2,13,0,2,0,8,Rolled Dice,N/A,0
2,13,0,2,0,8,skip,N/A,0
2,14,0,2,0,3,Rolled Dice,N/A,0
2,14,0,2,0,3,skip,N/A,0
2,15,0,2,0,4,Rolled Dice,N/A,0
2,15,0,2,0,4,skip,N/A,0
2,16,0,2,0,4,Rolled Dice,N/A,0
2,16,0,2,0,4,skip,N/A,0
2,17,0,2,0,6,Rolled Dice,N/A,0
2,17,0,2,0,6,skip,N/A,0
2,18,0,2,0,6,Rolled Dice,N/A,0
2,18,0,2,0,6,skip,N/A,0
2,19,0,2,0,1,Rolled Dice,N/A,1
2,19,0,2,0,1,skip,N/A,0
2,20,0,2,0,8,Rolled Dice,N/A,0
2,20,0,2,0,8,skip,N/A,0
2,21,0,2,0,12,Rolled Dice,N/A,0
2,21,0,2,0,12,skip,N/A,0
2,22,0,2,0,4,Rolled Dice,N/A,0
2,22,0,2,0,4,skip,N/A,0
2,23,3,2,0,7,Rolled Dice,N/A,3
2,23,1,3,0,7,purchase,images/13.png,0
1,4,0,3,0,5,Rolled Dice,N/A,0
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,24,1,3,0,4,Rolled Dice,N/A,0
2,24,0,4,0,4,purchase,images/14.png,0
1,4,0,3,0,6,Rolled Dice,N/A,0
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,25,0,4,0,12,Rolled Dice,N/A,0
2,25,0,4,0,12,skip,N/A,0
2,26,0,4,0,7,Rolled Dice,N/A,0
2,26,0,4,0,7,skip,N/A,0
2,27,0,4,0,3,Rolled Dice,N/A,0
2,27,0,4,0,3,skip,N/A,0
2,28,0,4,0,1,Rolled Dice,N/A,1
2,28,0,4,0,1,skip,N/A,0
2,29,0,4,0,4,Rolled Dice,N/A,0
2,29,0,4,0,4,skip,N/A,0
2,30,3,4,0,10,Rolled Dice,N/A,9
2,30,1,5,0,10,purchase,images/11.png,0
1,4,7,3,0,10,Rolled Dice,N/A,9
1,4,3,4,0,N/A,purchase,images/13.png,0
1,4,3,4,0,N/A,Player 1 Turn End,N/A,0
2,31,6,5,0,4,Rolled Dice,N/A,0
2,31,5,6,0,4,purchase,images/9.png,0
1,4,3,4,0,N/A,Player 1 Turn End,N/A,0
2,32,5,6,0,11,Rolled Dice,N/A,0
2,32,4,7,0,11,purchase,images/1.png,0
1,4,3,4,0,6,Rolled Dice,N/A,0
1,4,2,5,0,N/A,purchase,images/12.png,0
1,4,2,5,0,N/A,Player 1 Turn End,N/A,0
2,33,4,7,0,4,Rolled Dice,N/A,0
2,33,1,8,0,4,purchase,images/17.png,0
1,4,2,5,0,N/A,Player 1 Turn End,N/A,0
2,34,1,8,0,6,Rolled Dice,N/A,NaN
2,34,0,9,0,6,purchase,images/5.png,0
1,4,2,5,0,7,Rolled Dice,N/A,3
1,4,0,6,0,N/A,purchase,images/8.png,0
1,4,0,6,0,N/A,Player 1 Turn End,N/A,0
2,35,6,9,0,10,Rolled Dice,N/A,9
2,35,3,10,0,10,purchase,images/20.png,0
1,4,3,6,0,N/A,Player 1 Turn End,N/A,0
2,36,6,10,0,4,Rolled Dice,N/A,6
2,36,5,11,0,4,purchase,images/7.png,0
1,4,3,6,0,7,Rolled Dice,N/A,3
1,4,2,7,0,N/A,purchase,images/2.png,0
1,4,2,7,0,N/A,Player 1 Turn End,N/A,0
2,37,8,11,0,5,Rolled Dice,N/A,0
2,37,5,12,0,5,purchase,images/10.png,0
1,4,2,7,0,N/A,Player 1 Turn End,N/A,0
2,38,10,12,0,7,Rolled Dice,N/A,8
2,38,8,13,0,7,purchase,images/11.png,0
1,4,3,7,0,2,Rolled Dice,N/A,7
1,4,2,8,0,N/A,purchase,images/12.png,0
1,4,2,8,0,N/A,Player 1 Turn End,N/A,0
2,39,9,13,0,6,Rolled Dice,N/A,NaN
2,39,8,14,0,6,purchase,images/3.png,0
1,4,2,8,0,N/A,Player 1 Turn End,N/A,0
2,40,11,14,0,4,Rolled Dice,N/A,6
2,40,9,15,0,4,purchase,images/4.png,0
1,4,2,8,0,3,Rolled Dice,N/A,0
1,4,0,8,0,N/A,Player 1 Turn End,N/A,0
2,41,11,15,0,5,Rolled Dice,N/A,0
2,41,8,16,0,5,purchase,images/6.png,0
1,4,0,8,0,6,Rolled Dice,N/A,0
1,4,0,8,0,N/A,Player 1 Turn End,N/A,0
2,42,8,16,0,8,Rolled Dice,N/A,0
2,42,7,17,0,8,purchase,images/9.png,0
1,4,3,8,0,2,Rolled Dice,N/A,7
1,4,2,9,0,N/A,purchase,images/9.png,0
1,4,2,9,0,N/A,Player 1 Turn End,N/A,0
2,43,9,17,0,1,Rolled Dice,N/A,3
2,43,6,18,0,1,purchase,images/10.png,0
1,4,3,9,0,N/A,Player 1 Turn End,N/A,0
2,44,6,18,0,11,Rolled Dice,N/A,0
2,44,4,19,0,11,purchase,images/16.png,0
1,4,3,9,0,9,Rolled Dice,N/A,0
1,4,0,10,0,N/A,purchase,images/7.png,0
1,4,0,10,0,N/A,Player 1 Turn End,N/A,0
2,45,12,19,0,6,Rolled Dice,N/A,NaN
2,45,0,19,1,N/A,purchase,images/25.png,0
2,45,0,19,1,6,skip,Bought Landmark: Amusement Park,0
1,4,2,10,0,3,Rolled Dice,N/A,4
1,4,0,10,0,N/A,Player 1 Turn End,N/A,0
2,46,4,19,1,3,Rolled Dice,N/A,4
2,46,2,20,1,3,purchase,images/11.png,0
1,4,0,10,0,8,Rolled Dice,N/A,0
1,4,0,10,0,N/A,Player 1 Turn End,N/A,0
2,47,2,20,1,12,Rolled Dice,N/A,0
2,47,1,21,1,12,purchase,images/14.png,0
1,4,1,10,0,1,Rolled Dice,N/A,3
1,4,0,10,0,N/A,Player 1 Turn End,N/A,0
2,48,5,21,1,5,Rolled Dice,N/A,4
2,48,3,22,1,5,purchase,images/13.png,0
1,4,0,10,0,7,Rolled Dice,N/A,9
1,4,0,10,0,N/A,Player 1 Turn End,N/A,0
2,49,14,22,1,5,Rolled Dice,N/A,4
2,49,10,23,1,5,purchase,images/15.png,0
1,4,0,10,0,6,Rolled Dice,N/A,NaN
1,4,0,10,0,N/A,Player 1 Turn End,N/A,0
2,50,12,23,1,5,Rolled Dice,N/A,4
2,50,8,24,1,5,purchase,images/15.png,0
1,4,1,10,0,1,Rolled Dice,N/A,3
1,4,0,10,0,N/A,Player 1 Turn End,N/A,0
2,51,16,24,1,6,Rolled Dice,N/A,NaN
2,51,0,24,2,N/A,purchase,images/22.png,0
2,51,0,24,2,6,purchase,images/22.png,0
1,4,0,10,0,4,Rolled Dice,N/A,2
1,4,0,10,0,N/A,Player 1 Turn End,N/A,0
2,52,7,24,2,4,Rolled Dice,N/A,10
2,52,4,25,2,4,purchase,images/10.png,0
1,4,0,10,0,7,Rolled Dice,N/A,9
